Timestamp,CaseID,KontextUdalosti,Komponent,NazovUdalosti,Pôvod,SpojeneUdalosti
10.10.2020 10:58,ucitel02,Zadanie: Zadanie 1 - externisti,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
12.10.2020 12:18,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
15.10.2020 17:23,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
15.10.2020 17:26,ucitel02,Anketa: Presun piatkovej prednasky,Anketa,Zobrazené moduly kurzu,web,Anketa - Zobrazené moduly kurzu
15.10.2020 17:26,ucitel02,Anketa: Presun piatkovej prednasky,Základný systém,Modul kurzu bol vytvorený,web,Základný systém - Modul kurzu bol vytvorený
15.10.2020 17:26,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Udalosť v kalendári bola vytvorená,web,Základný systém - Udalosť v kalendári bola vytvorená
15.10.2020 18:05,ucitel02,Anketa: Presun piatkovej prednasky,Anketa,Zobrazené moduly kurzu,web,Anketa - Zobrazené moduly kurzu
15.10.2020 18:05,ucitel02,Anketa: Presun piatkovej prednasky,Anketa,Zobrazená správa o voľbách,web,Anketa - Zobrazená správa o voľbách
15.10.2020 19:20,ucitel02,Anketa: Presun piatkovej prednasky,Anketa,Zobrazená správa o voľbách,web,Anketa - Zobrazená správa o voľbách
15.10.2020 19:28,ucitel02,Anketa: Presun piatkovej prednasky,Anketa,Zobrazená správa o voľbách,web,Anketa - Zobrazená správa o voľbách
15.10.2020 21:25,ucitel02,Anketa: Presun piatkovej prednasky,Anketa,Zobrazená správa o voľbách,web,Anketa - Zobrazená správa o voľbách
15.10.2020 21:25,ucitel02,Anketa: Presun piatkovej prednasky,Anketa,Zobrazené moduly kurzu,web,Anketa - Zobrazené moduly kurzu
15.10.2020 21:26,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Udalosť v kalendári bola aktualizovaná,web,Základný systém - Udalosť v kalendári bola aktualizovaná
15.10.2020 21:26,ucitel02,Anketa: Presun piatkovej prednasky,Anketa,Zobrazené moduly kurzu,web,Anketa - Zobrazené moduly kurzu
15.10.2020 21:26,ucitel02,Anketa: Presun piatkovej prednasky,Základný systém,Modul kurzu bol aktualizovaný,web,Základný systém - Modul kurzu bol aktualizovaný
15.10.2020 21:26,ucitel02,Anketa: Presun piatkovej prednasky,Anketa,Zobrazená správa o voľbách,web,Anketa - Zobrazená správa o voľbách
15.10.2020 21:26,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
15.10.2020 21:27,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
15.10.2020 21:27,ucitel02,Anketa: Presun piatkovej prednasky,Anketa,Zobrazené moduly kurzu,web,Anketa - Zobrazené moduly kurzu
15.10.2020 21:37,ucitel02,Anketa: Presun piatkovej prednasky,Základný systém,Modul kurzu bol aktualizovaný,web,Základný systém - Modul kurzu bol aktualizovaný
15.10.2020 21:37,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Udalosť v kalendári bola aktualizovaná,web,Základný systém - Udalosť v kalendári bola aktualizovaná
15.10.2020 21:37,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
15.10.2020 21:37,ucitel02,Anketa: Presun piatkovej prednasky,Anketa,Zobrazené moduly kurzu,web,Anketa - Zobrazené moduly kurzu
15.10.2020 21:37,ucitel02,Anketa: Presun piatkovej prednasky,Anketa,Zobrazená správa o voľbách,web,Anketa - Zobrazená správa o voľbách
15.10.2020 21:39,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
15.10.2020 21:41,ucitel02,Anketa: Presun piatkovej prednasky,Anketa,Zobrazená správa o voľbách,web,Anketa - Zobrazená správa o voľbách
15.10.2020 21:41,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
15.10.2020 22:54,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
15.10.2020 22:54,ucitel02,Anketa: Presun piatkovej prednasky,Anketa,Zobrazené moduly kurzu,web,Anketa - Zobrazené moduly kurzu
15.10.2020 22:54,ucitel02,Anketa: Presun piatkovej prednasky,Anketa,Zobrazená správa o voľbách,web,Anketa - Zobrazená správa o voľbách
16.10.2020 7:38,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
16.10.2020 7:38,ucitel02,Anketa: Presun piatkovej prednasky,Anketa,Zobrazené moduly kurzu,web,Anketa - Zobrazené moduly kurzu
16.10.2020 7:38,ucitel02,Anketa: Presun piatkovej prednasky,Anketa,Zobrazená správa o voľbách,web,Anketa - Zobrazená správa o voľbách
16.10.2020 7:39,ucitel02,Anketa: Presun piatkovej prednasky,Anketa,Zobrazená správa o voľbách,web,Anketa - Zobrazená správa o voľbách
16.10.2020 7:39,ucitel02,Anketa: Presun piatkovej prednasky,Anketa,Zobrazené moduly kurzu,web,Anketa - Zobrazené moduly kurzu
16.10.2020 7:39,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
16.10.2020 7:39,ucitel02,Zadanie: Zadanie 1 - externisti,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
16.10.2020 7:39,ucitel02,Zadanie: Zadanie 1 - externisti,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
16.10.2020 7:39,ucitel02,Zadanie: Odovzdanie aktuálnej verzie projektu,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
16.10.2020 7:39,ucitel02,Zadanie: Odovzdanie aktuálnej verzie projektu,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
16.10.2020 7:39,ucitel02,Zadanie: Prípady použitia,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
16.10.2020 7:39,ucitel02,Zadanie: Prípady použitia,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
16.10.2020 11:01,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
16.10.2020 11:02,ucitel02,Anketa: Presun piatkovej prednasky,Anketa,Zobrazené moduly kurzu,web,Anketa - Zobrazené moduly kurzu
16.10.2020 11:02,ucitel02,Anketa: Presun piatkovej prednasky,Anketa,Zobrazená správa o voľbách,web,Anketa - Zobrazená správa o voľbách
16.10.2020 11:13,ucitel02,Anketa: Presun piatkovej prednasky,Anketa,Zobrazená správa o voľbách,web,Anketa - Zobrazená správa o voľbách
16.10.2020 11:14,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
16.10.2020 11:14,ucitel02,Zadanie: Prípady použitia,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
16.10.2020 11:14,ucitel02,Zadanie: Prípady použitia,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
16.10.2020 12:33,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
16.10.2020 12:33,ucitel02,Anketa: Presun piatkovej prednasky,Anketa,Zobrazené moduly kurzu,web,Anketa - Zobrazené moduly kurzu
16.10.2020 12:33,ucitel02,Anketa: Presun piatkovej prednasky,Anketa,Zobrazená správa o voľbách,web,Anketa - Zobrazená správa o voľbách
16.10.2020 14:03,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
16.10.2020 14:04,ucitel02,Iné,Spätná väzba,Zobrazené moduly kurzu,web,Spätná väzba - Zobrazené moduly kurzu
16.10.2020 14:04,ucitel02,Iné,Základný systém,Modul kurzu bol vytvorený,web,Základný systém - Modul kurzu bol vytvorený
16.10.2020 14:06,ucitel02,Iné,Spätná väzba,Zobrazené moduly kurzu,web,Spätná väzba - Zobrazené moduly kurzu
16.10.2020 14:06,ucitel02,Iné,Spätná väzba,Odpoveď odoslaná,web,Spätná väzba - Odpoveď odoslaná
16.10.2020 14:08,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
23.10.2020 10:43,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
24.10.2020 9:52,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
24.10.2020 9:52,ucitel02,Súbor: Doménový model UML,Zdroj,Zobrazené moduly kurzu,web,Zdroj - Zobrazené moduly kurzu
24.10.2020 10:00,ucitel02,Súbor: Príklady diagramov tried - Doménové modely,Zdroj,Zobrazené moduly kurzu,web,Zdroj - Zobrazené moduly kurzu
24.10.2020 10:05,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
24.10.2020 10:57,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
24.10.2020 11:01,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
24.10.2020 11:01,ucitel02,Zadanie: Zadanie 1 - externisti,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
24.10.2020 11:01,ucitel02,Zadanie: Zadanie 1 - externisti,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
24.10.2020 11:02,ucitel02,Zadanie: Zadanie 2 - externisti,Základný systém,Modul kurzu bol vytvorený,web,Základný systém - Modul kurzu bol vytvorený
24.10.2020 11:02,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Udalosť v kalendári bola vytvorená,web,Základný systém - Udalosť v kalendári bola vytvorená
24.10.2020 11:02,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Udalosť v kalendári bola aktualizovaná,web,Základný systém - Udalosť v kalendári bola aktualizovaná
24.10.2020 11:02,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Položka známky bola aktualizovaná,web,Základný systém - Položka známky bola aktualizovaná
24.10.2020 11:02,ucitel02,Zadanie: Zadanie 2 - externisti,Základný systém,Modul kurzu bol aktualizovaný,web,Základný systém - Modul kurzu bol aktualizovaný
24.10.2020 11:02,ucitel02,Zadanie: Zadanie 2 - externisti,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
24.10.2020 11:02,ucitel02,Zadanie: Zadanie 2 - externisti,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
24.10.2020 11:04,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Položka známky bola aktualizovaná,web,Základný systém - Položka známky bola aktualizovaná
24.10.2020 11:04,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Udalosť v kalendári bola aktualizovaná,web,Základný systém - Udalosť v kalendári bola aktualizovaná
24.10.2020 11:04,ucitel02,Zadanie: Zadanie 2 - externisti,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
24.10.2020 11:04,ucitel02,Zadanie: Zadanie 2 - externisti,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
24.10.2020 11:04,ucitel02,Zadanie: Zadanie 2 - externisti,Základný systém,Modul kurzu bol aktualizovaný,web,Základný systém - Modul kurzu bol aktualizovaný
24.10.2020 15:29,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
24.10.2020 15:29,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Zobrazený zoznam používateľov,web,Základný systém - Zobrazený zoznam používateľov
24.10.2020 15:29,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Zobrazený používateľský profil,web,Základný systém - Zobrazený používateľský profil
26.10.2020 20:41,ucitel02,Zadanie: Odovzdanie projektu -externisti,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
26.10.2020 20:41,ucitel02,Zadanie: Odovzdanie projektu -externisti,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
26.10.2020 20:42,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Položka známky bola aktualizovaná,web,Základný systém - Položka známky bola aktualizovaná
26.10.2020 20:42,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Udalosť v kalendári bola aktualizovaná,web,Základný systém - Udalosť v kalendári bola aktualizovaná
26.10.2020 20:42,ucitel02,Zadanie: Odovzdanie projektu -externisti,Základný systém,Modul kurzu bol aktualizovaný,web,Základný systém - Modul kurzu bol aktualizovaný
26.10.2020 20:42,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
26.10.2020 20:42,ucitel02,Zadanie: Odovzdanie projektu -externisti,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
26.10.2020 20:42,ucitel02,Zadanie: Odovzdanie projektu -externisti,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
26.10.2020 20:43,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Položka známky bola aktualizovaná,web,Základný systém - Položka známky bola aktualizovaná
26.10.2020 20:43,ucitel02,Zadanie: Odovzdanie projektu -externisti,Základný systém,Modul kurzu bol aktualizovaný,web,Základný systém - Modul kurzu bol aktualizovaný
26.10.2020 20:43,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Udalosť v kalendári bola aktualizovaná,web,Základný systém - Udalosť v kalendári bola aktualizovaná
26.10.2020 20:43,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
26.10.2020 20:44,ucitel02,Zadanie: Odovzdanie projektu -externisti,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
26.10.2020 20:44,ucitel02,Zadanie: Odovzdanie projektu -externisti,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
26.10.2020 21:58,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
26.10.2020 21:59,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Zobrazený zoznam používateľov,web,Základný systém - Zobrazený zoznam používateľov
27.10.2020 9:33,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
27.10.2020 9:41,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
29.10.2020 15:29,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
29.10.2020 15:40,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
29.10.2020 15:49,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
2.11.2020 9:24,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
2.11.2020 9:24,ucitel02,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
2.11.2020 9:25,ucitel02,Test: Priebežný test,Test,Zobrazená stránka úpravy testu,web,Test - Zobrazená stránka úpravy testu
2.11.2020 9:25,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kategória otázok bola zobrazená,web,Základný systém - Kategória otázok bola zobrazená
2.11.2020 9:28,ucitel02,Test: Priebežný test,Test,Zobrazená stránka úpravy testu,web,Test - Zobrazená stránka úpravy testu
2.11.2020 9:28,ucitel02,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
2.11.2020 9:29,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kategória otázok bola zobrazená,web,Základný systém - Kategória otázok bola zobrazená
2.11.2020 9:40,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
2.11.2020 12:49,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
2.11.2020 12:51,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Zobrazený zoznam používateľov,web,Základný systém - Zobrazený zoznam používateľov
2.11.2020 12:51,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Zobrazený používateľský profil,web,Základný systém - Zobrazený používateľský profil
2.11.2020 12:52,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Zobrazený používateľský profil,web,Základný systém - Zobrazený používateľský profil
3.11.2020 11:01,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
3.11.2020 11:01,ucitel02,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
3.11.2020 11:01,ucitel02,Test: Priebežný test,Test,Zobrazená správa o teste,web,Test - Zobrazená správa o teste
3.11.2020 11:02,ucitel02,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
3.11.2020 11:09,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
4.11.2020 7:08,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
7.11.2020 7:32,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
7.11.2020 7:33,ucitel02,"Súbor: Rábová, Drlík: Podnikové informačné systémy, architektúra a vývoj. (Text k prednáškam)",Základný systém,Aktualizované nastavenie splnenie aktivity kurzu,web,Základný systém - Aktualizované nastavenie splnenie aktivity kurzu
7.11.2020 7:33,ucitel02,"Súbor: Rábová, Drlík: Podnikové informačné systémy, architektúra a vývoj. (Text k prednáškam)",Zdroj,Zobrazené moduly kurzu,web,Zdroj - Zobrazené moduly kurzu
7.11.2020 7:39,ucitel02,Test: Test - externisti,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
7.11.2020 7:39,ucitel02,Test: Test - externisti,Test,Zobrazená stránka úpravy testu,web,Test - Zobrazená stránka úpravy testu
7.11.2020 7:52,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
7.11.2020 7:52,ucitel02,Iné,Základný systém,Modul kurzu bol vytvorený,web,Základný systém - Modul kurzu bol vytvorený
7.11.2020 7:53,ucitel02,Súbor: 2017-Scrum-Guide-Slovak,Základný systém,Modul kurzu bol vytvorený,web,Základný systém - Modul kurzu bol vytvorený
7.11.2020 8:54,ucitel02,Zadanie: Odovzdanie projektu -externisti,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
7.11.2020 8:54,ucitel02,Zadanie: Odovzdanie projektu -externisti,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
7.11.2020 10:45,ucitel02,Zadanie: Odovzdanie projektu -externisti,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
7.11.2020 10:45,ucitel02,Zadanie: Odovzdanie projektu -externisti,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
7.11.2020 10:45,ucitel02,Zadanie: Odovzdanie projektu -externisti,Zadanie,Tabuľka známok bola zobrazená,web,Zadanie - Tabuľka známok bola zobrazená
20.11.2020 8:37,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
20.11.2020 21:17,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
20.11.2020 21:18,ucitel02,Test: Test - externisti,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
20.11.2020 21:21,ucitel02,Test: Test - externisti,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
20.11.2020 21:21,ucitel02,Test: Test - externisti,Základný systém,Modul kurzu bol aktualizovaný,web,Základný systém - Modul kurzu bol aktualizovaný
20.11.2020 21:21,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Udalosť v kalendári bola aktualizovaná,web,Základný systém - Udalosť v kalendári bola aktualizovaná
20.11.2020 21:21,ucitel02,Test: Test - externisti,Test,Zobrazená stránka úpravy testu,web,Test - Zobrazená stránka úpravy testu
20.11.2020 21:25,ucitel02,Test: Test - externisti,Test,Zobrazená stránka úpravy testu,web,Test - Zobrazená stránka úpravy testu
20.11.2020 21:25,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Otázka bola vytvorená,web,Základný systém - Otázka bola vytvorená
20.11.2020 21:26,ucitel02,Test: Test - externisti,Test,Zobrazená stránka úpravy testu,web,Test - Zobrazená stránka úpravy testu
20.11.2020 21:26,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Otázka bola vytvorená,web,Základný systém - Otázka bola vytvorená
20.11.2020 21:28,ucitel02,Test: Test - externisti,Test,Zobrazená stránka úpravy testu,web,Test - Zobrazená stránka úpravy testu
20.11.2020 21:28,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Otázka bola vytvorená,web,Základný systém - Otázka bola vytvorená
20.11.2020 21:29,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Položka známky bola aktualizovaná,web,Základný systém - Položka známky bola aktualizovaná
20.11.2020 21:29,ucitel02,Test: Test - externisti,Test,Zobrazená stránka úpravy testu,web,Test - Zobrazená stránka úpravy testu
20.11.2020 21:29,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
20.11.2020 23:02,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
20.11.2020 23:03,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
20.11.2020 23:04,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
20.11.2020 23:04,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Zobrazený zoznam používateľov,web,Základný systém - Zobrazený zoznam používateľov
20.11.2020 23:05,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Zobrazený používateľský profil,web,Základný systém - Zobrazený používateľský profil
20.11.2020 23:06,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
20.11.2020 23:06,ucitel02,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
20.11.2020 23:07,ucitel02,Test: Záverečný teoretický test,Základný systém,Modul kurzu bol aktualizovaný,web,Základný systém - Modul kurzu bol aktualizovaný
20.11.2020 23:07,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Udalosť v kalendári bola aktualizovaná,web,Základný systém - Udalosť v kalendári bola aktualizovaná
20.11.2020 23:07,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Položka známky bola aktualizovaná,web,Základný systém - Položka známky bola aktualizovaná
20.11.2020 23:07,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
21.11.2020 7:20,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
21.11.2020 7:20,ucitel02,Test: Test - externisti,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
21.11.2020 7:21,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
21.11.2020 7:48,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Zobrazený používateľský profil,web,Základný systém - Zobrazený používateľský profil
21.11.2020 7:48,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
21.11.2020 7:48,ucitel02,Test: Test - externisti,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
21.11.2020 7:54,ucitel02,Test: Test - externisti,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
21.11.2020 8:11,ucitel02,Test: Test - externisti,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
21.11.2020 8:11,ucitel02,Test: Test - externisti,Test,Zobrazená správa o teste,web,Test - Zobrazená správa o teste
21.11.2020 10:00,ucitel02,Test: Test - externisti,Test,Zobrazená správa o teste,web,Test - Zobrazená správa o teste
21.11.2020 10:00,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
21.11.2020 10:01,ucitel02,Test: Test - externisti,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
21.11.2020 10:01,ucitel02,Test: Test - externisti,Test,Zobrazená správa o teste,web,Test - Zobrazená správa o teste
21.11.2020 10:03,ucitel02,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Udalosť v kalendári bola aktualizovaná,web,Základný systém - Udalosť v kalendári bola aktualizovaná
