Timestamp,CaseID,KontextUdalosti,Komponent,NazovUdalosti,Pôvod,SpojeneUdalosti
31.12.2020 11:08,student35,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
31.12.2020 15:56,student35,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
1.1.2021 11:09,student35,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
1.1.2021 18:13,student35,Spätná väzba: Anonymná spätná väzba,Spätná väzba,Zobrazené moduly kurzu,web,Spätná väzba - Zobrazené moduly kurzu
1.1.2021 18:16,student35,Spätná väzba: Anonymná spätná väzba,Spätná väzba,Odpoveď odoslaná,web,Spätná väzba - Odpoveď odoslaná
2.1.2021 12:35,student35,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
2.1.2021 16:32,student35,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
2.1.2021 22:53,student35,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
3.1.2021 9:00,student35,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
3.1.2021 9:00,student35,Workshop: Odovzdanie projektu,Workshop,Príspevok prezeraný,web,Workshop - Príspevok prezeraný
3.1.2021 9:01,student35,Workshop: Odovzdanie projektu,Workshop,Príspevok prezeraný,web,Workshop - Príspevok prezeraný
3.1.2021 9:30,student35,Workshop: Odovzdanie projektu,Workshop,Príspevok hodnotený,web,Workshop - Príspevok hodnotený
3.1.2021 9:48,student35,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
3.1.2021 9:48,student35,Súbor: Mystery Shopping - Charakteristika a Zadanie projektu,Zdroj,Zobrazené moduly kurzu,web,Zdroj - Zobrazené moduly kurzu
3.1.2021 9:49,student35,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
3.1.2021 9:55,student35,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
3.1.2021 9:55,student35,Workshop: Odovzdanie projektu,Workshop,Príspevok hodnotený,web,Workshop - Príspevok hodnotený
3.1.2021 9:55,student35,Workshop: Odovzdanie projektu,Workshop,Príspevok znovu hodnotený,web,Workshop - Príspevok znovu hodnotený
3.1.2021 22:54,student35,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
9.1.2021 15:09,student35,Stránka: Požiadavky na vedomosti pre skúškový test,Stránka,Zobrazené moduly kurzu,web,Stránka - Zobrazené moduly kurzu
9.1.2021 15:10,student35,"Súbor: Rábová, Drlík: Podnikové informačné systémy, architektúra a vývoj. (Text k prednáškam)",Zdroj,Zobrazené moduly kurzu,web,Zdroj - Zobrazené moduly kurzu
12.1.2021 18:19,student35,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
12.1.2021 18:19,student35,Workshop: Odovzdanie projektu,Workshop,Príspevok prezeraný,web,Workshop - Príspevok prezeraný
12.1.2021 18:20,student35,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
12.1.2021 18:20,student35,Workshop: Odovzdanie projektu,Workshop,Príspevok prezeraný,web,Workshop - Príspevok prezeraný
12.1.2021 18:21,student35,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
12.1.2021 18:22,student35,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
12.1.2021 18:22,student35,Workshop: Odovzdanie projektu,Workshop,Príspevok prezeraný,web,Workshop - Príspevok prezeraný
12.1.2021 18:23,student35,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
12.1.2021 18:33,student35,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
12.1.2021 19:26,student35,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
12.1.2021 19:27,student35,Workshop: Odovzdanie projektu,Workshop,Príspevok prezeraný,web,Workshop - Príspevok prezeraný
12.1.2021 20:11,student35,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
12.1.2021 20:12,student35,Workshop: Odovzdanie projektu,Workshop,Príspevok prezeraný,web,Workshop - Príspevok prezeraný
13.1.2021 12:37,student35,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
13.1.2021 12:40,student35,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
13.1.2021 12:44,student35,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
13.1.2021 12:45,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
13.1.2021 12:45,student35,Test: Záverečný teoretický test,Test,Zahájený pokus,web,Test - Zahájený pokus
13.1.2021 12:46,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
13.1.2021 12:47,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
13.1.2021 12:48,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
13.1.2021 12:49,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
13.1.2021 12:50,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
13.1.2021 12:51,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
13.1.2021 12:52,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
13.1.2021 12:53,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
13.1.2021 12:54,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
13.1.2021 12:55,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
13.1.2021 12:56,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
13.1.2021 12:57,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
13.1.2021 12:59,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
13.1.2021 13:00,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
13.1.2021 13:01,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
13.1.2021 13:02,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
13.1.2021 13:03,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
13.1.2021 13:04,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
13.1.2021 13:05,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
13.1.2021 13:05,student35,Test: Záverečný teoretický test,Test,Zobrazený súhrn pokusov testu,web,Test - Zobrazený súhrn pokusov testu
13.1.2021 13:05,student35,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
13.1.2021 13:05,student35,Test: Záverečný teoretický test,Test,Odoslaný pokus testu,web,Test - Odoslaný pokus testu
13.1.2021 13:06,student35,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
13.1.2021 13:09,student35,Zadanie: Ústna odpoveď,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
13.1.2021 13:09,student35,Zadanie: Ústna odpoveď,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
13.1.2021 13:34,student35,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
13.1.2021 13:34,student35,Workshop: Odovzdanie projektu,Workshop,Príspevok prezeraný,web,Workshop - Príspevok prezeraný
13.1.2021 13:52,student35,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
13.1.2021 13:52,student35,Workshop: Odovzdanie projektu,Workshop,Príspevok prezeraný,web,Workshop - Príspevok prezeraný
13.1.2021 17:17,student35,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
14.1.2021 7:37,student35,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
14.1.2021 7:39,student35,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
14.1.2021 7:40,student35,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
14.1.2021 7:41,student35,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
14.1.2021 7:41,student35,Test: Test v Secure Exam Browser,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
14.1.2021 7:42,student35,Test: Test v Secure Exam Browser,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
14.1.2021 7:45,student35,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
14.1.2021 7:45,student35,Stránka: Požiadavky na vedomosti pre skúškový test,Stránka,Zobrazené moduly kurzu,web,Stránka - Zobrazené moduly kurzu
14.1.2021 7:45,student35,Test: Test v Secure Exam Browser,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
14.1.2021 7:47,student35,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
14.1.2021 7:48,student35,Zadanie: Ústna odpoveď,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
14.1.2021 7:48,student35,Zadanie: Ústna odpoveď,Zadanie,Komentár bol zobrazený,web,Zadanie - Komentár bol zobrazený
14.1.2021 7:48,student35,Zadanie: Ústna odpoveď,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
14.1.2021 7:48,student35,Test: Test v Secure Exam Browser,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
14.1.2021 7:49,student35,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
14.1.2021 7:50,student35,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
14.1.2021 7:51,student35,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
14.1.2021 7:53,student35,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
14.1.2021 7:54,student35,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
14.1.2021 7:55,student35,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
14.1.2021 7:56,student35,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
14.1.2021 7:57,student35,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
14.1.2021 7:57,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
14.1.2021 7:57,student35,Test: Záverečný teoretický test,Test,Zahájený pokus,web,Test - Zahájený pokus
14.1.2021 7:58,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
14.1.2021 8:00,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
14.1.2021 8:01,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
14.1.2021 8:02,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
14.1.2021 8:03,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
14.1.2021 8:04,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
14.1.2021 8:05,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
14.1.2021 8:06,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
14.1.2021 8:07,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
14.1.2021 8:08,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
14.1.2021 8:09,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
14.1.2021 8:10,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
14.1.2021 8:11,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
14.1.2021 8:12,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
14.1.2021 8:13,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
14.1.2021 8:14,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
14.1.2021 8:15,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
14.1.2021 8:16,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
14.1.2021 8:17,student35,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
14.1.2021 8:17,student35,Test: Záverečný teoretický test,Test,Zobrazený súhrn pokusov testu,web,Test - Zobrazený súhrn pokusov testu
14.1.2021 8:17,student35,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
14.1.2021 8:17,student35,Test: Záverečný teoretický test,Test,Odoslaný pokus testu,web,Test - Odoslaný pokus testu
28.1.2021 14:40,student35,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
28.1.2021 15:04,student35,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
15.9.2021 11:07,student35,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
15.9.2021 11:07,student35,Workshop: Odovzdanie projektu,Workshop,Príspevok prezeraný,web,Workshop - Príspevok prezeraný
15.9.2021 11:08,student35,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
15.9.2021 11:08,student35,Stránka: Požiadavky na vedomosti pre skúškový test,Stránka,Zobrazené moduly kurzu,web,Stránka - Zobrazené moduly kurzu
15.9.2021 11:08,student35,Zadanie: Ústna odpoveď,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
15.9.2021 11:08,student35,Zadanie: Ústna odpoveď,Zadanie,Komentár bol zobrazený,web,Zadanie - Komentár bol zobrazený
15.9.2021 11:08,student35,Zadanie: Ústna odpoveď,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
15.9.2021 11:08,student35,Test: a,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
15.9.2021 11:08,student35,Test: Test v Secure Exam Browser,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
15.9.2021 11:09,student35,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
15.9.2021 11:09,student35,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
15.9.2021 11:09,student35,Zadanie: Prípady použitia,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
15.9.2021 11:09,student35,Zadanie: Prípady použitia,Zadanie,Komentár bol zobrazený,web,Zadanie - Komentár bol zobrazený
15.9.2021 11:09,student35,Zadanie: Prípady použitia,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
15.9.2021 11:09,student35,Zadanie: Doménový model,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
15.9.2021 11:09,student35,Zadanie: Doménový model,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
15.9.2021 11:09,student35,Zadanie: Doménový model,Zadanie,Komentár bol zobrazený,web,Zadanie - Komentár bol zobrazený
15.9.2021 11:09,student35,Súbor: MySQL workbench,Zdroj,Zobrazené moduly kurzu,web,Zdroj - Zobrazené moduly kurzu
15.9.2021 11:09,student35,"Zadanie: Wireframe,Prototyp,Mockup",Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
15.9.2021 11:09,student35,"Zadanie: Wireframe,Prototyp,Mockup",Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
15.9.2021 11:09,student35,"Zadanie: Wireframe,Prototyp,Mockup",Zadanie,Komentár bol zobrazený,web,Zadanie - Komentár bol zobrazený
15.9.2021 11:10,student35,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
6.10.2021 15:38,student35,URL: EA tutorials,URL,Zobrazené moduly kurzu,web,URL - Zobrazené moduly kurzu
6.10.2021 15:38,student35,Anketa: Presun piatkovej prednasky,Anketa,Zobrazené moduly kurzu,web,Anketa - Zobrazené moduly kurzu
6.10.2021 15:38,student35,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
6.10.2021 15:39,student35,URL: Plná verzia EA14 - verzia viazaná na študentov UKF,URL,Zobrazené moduly kurzu,web,URL - Zobrazené moduly kurzu
6.10.2021 15:40,student35,Stránka: Postup inštalácie,Stránka,Zobrazené moduly kurzu,web,Stránka - Zobrazené moduly kurzu
6.10.2021 15:40,student35,Súbor: kluce,Zdroj,Zobrazené moduly kurzu,web,Zdroj - Zobrazené moduly kurzu
6.10.2021 15:42,student35,Stránka: Postup inštalácie,Stránka,Zobrazené moduly kurzu,web,Stránka - Zobrazené moduly kurzu
6.10.2021 15:42,student35,Súbor: sparxkeystoreservice,Zdroj,Zobrazené moduly kurzu,web,Zdroj - Zobrazené moduly kurzu
6.10.2021 15:45,student35,Súbor: sparxkeystoreservice install tutorial,Zdroj,Zobrazené moduly kurzu,web,Zdroj - Zobrazené moduly kurzu
6.10.2021 16:00,student35,URL: SCRUM guide - online,URL,Zobrazené moduly kurzu,web,URL - Zobrazené moduly kurzu
6.10.2021 16:00,student35,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
6.10.2021 16:00,student35,Workshop: Odovzdanie projektu,Workshop,Príspevok prezeraný,web,Workshop - Príspevok prezeraný
7.10.2021 9:06,student35,Stránka: Podmienky pre dokumentáciu projektu,Stránka,Zobrazené moduly kurzu,web,Stránka - Zobrazené moduly kurzu
10.10.2021 12:38,student35,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
10.10.2021 12:38,student35,Test: a,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
10.10.2021 12:38,student35,Zadanie: Ústna odpoveď,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
10.10.2021 12:38,student35,Zadanie: Ústna odpoveď,Zadanie,Komentár bol zobrazený,web,Zadanie - Komentár bol zobrazený
10.10.2021 12:38,student35,Zadanie: Ústna odpoveď,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
10.10.2021 12:38,student35,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
10.10.2021 12:38,student35,Zadanie: Prípady použitia,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
10.10.2021 12:38,student35,Zadanie: Prípady použitia,Zadanie,Komentár bol zobrazený,web,Zadanie - Komentár bol zobrazený
10.10.2021 12:38,student35,Zadanie: Prípady použitia,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
10.10.2021 12:39,student35,Zadanie: Doménový model,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
10.10.2021 12:39,student35,Zadanie: Doménový model,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
10.10.2021 12:39,student35,Zadanie: Doménový model,Zadanie,Komentár bol zobrazený,web,Zadanie - Komentár bol zobrazený
10.1.2022 14:31,student35,Zadanie: Ústna odpoveď,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
10.1.2022 14:31,student35,Zadanie: Ústna odpoveď,Zadanie,Komentár bol zobrazený,web,Zadanie - Komentár bol zobrazený
10.1.2022 14:31,student35,Zadanie: Ústna odpoveď,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
10.1.2022 14:31,student35,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
10.1.2022 14:31,student35,Zadanie: Doménový model,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
10.1.2022 14:31,student35,Zadanie: Doménový model,Zadanie,Komentár bol zobrazený,web,Zadanie - Komentár bol zobrazený
10.1.2022 14:31,student35,Zadanie: Doménový model,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
10.1.2022 14:31,student35,Test: a,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
10.1.2022 14:31,student35,Stránka: Požiadavky na vedomosti pre skúškový test,Stránka,Zobrazené moduly kurzu,web,Stránka - Zobrazené moduly kurzu
13.10.2020 9:16,student36,URL: Enterprise Architect Trial,URL,Zobrazené moduly kurzu,web,URL - Zobrazené moduly kurzu
13.10.2020 9:19,student36,URL: Enhanced Document Generation in Enterprise Architect,URL,Zobrazené moduly kurzu,web,URL - Zobrazené moduly kurzu
13.10.2020 9:19,student36,URL: EA tutorial,URL,Zobrazené moduly kurzu,web,URL - Zobrazené moduly kurzu
13.10.2020 9:20,student36,URL: Plná verzia EA14 - verzia viazaná na študentov UKF,URL,Zobrazené moduly kurzu,web,URL - Zobrazené moduly kurzu
13.10.2020 9:26,student36,Stránka: Postup inštalácie,Stránka,Zobrazené moduly kurzu,web,Stránka - Zobrazené moduly kurzu
13.10.2020 9:26,student36,Súbor: sparxkeystoreservice,Zdroj,Zobrazené moduly kurzu,web,Zdroj - Zobrazené moduly kurzu
13.10.2020 9:27,student36,Súbor: kluce,Zdroj,Zobrazené moduly kurzu,web,Zdroj - Zobrazené moduly kurzu
13.10.2020 9:30,student36,Stránka: Postup inštalácie,Stránka,Zobrazené moduly kurzu,web,Stránka - Zobrazené moduly kurzu
13.10.2020 9:31,student36,Stránka: Postup inštalácie,Stránka,Zobrazené moduly kurzu,web,Stránka - Zobrazené moduly kurzu
13.10.2020 9:32,student36,Stránka: Postup inštalácie,Stránka,Zobrazené moduly kurzu,web,Stránka - Zobrazené moduly kurzu
13.10.2020 9:33,student36,Súbor: sparxkeystoreservice install tutorial,Zdroj,Zobrazené moduly kurzu,web,Zdroj - Zobrazené moduly kurzu
13.10.2020 10:39,student36,Zadanie: Prípady použitia,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
13.10.2020 10:39,student36,Zadanie: Prípady použitia,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
13.10.2020 10:39,student36,Zadanie: Prípady použitia,Zadanie,Bol zobrazený formulár pre riešenia zadania.,web,Zadanie - Bol zobrazený formulár pre riešenia zadania.
13.10.2020 10:39,student36,Zadanie: Prípady použitia,Zadanie,Zadanie bolo odoslané,web,Zadanie - Zadanie bolo odoslané
13.10.2020 10:39,student36,Zadanie: Prípady použitia,Zadanie,Používateľ prijal prehlásenie o odovzdanom zadaní.,web,Zadanie - Používateľ prijal prehlásenie o odovzdanom zadaní.
13.10.2020 10:39,student36,Zadanie: Prípady použitia,Súbory odovzdaných zadaní,Bolo vytvorené riešenie zadania.,web,Súbory odovzdaných zadaní - Bolo vytvorené riešenie zadania.
13.10.2020 10:39,student36,Zadanie: Prípady použitia,Súbory odovzdaných zadaní,Súbor bol nahraný,web,Súbory odovzdaných zadaní - Súbor bol nahraný
20.10.2020 9:53,student36,Súbor: MySQL workbench,Zdroj,Zobrazené moduly kurzu,web,Zdroj - Zobrazené moduly kurzu
20.10.2020 9:54,student36,Zadanie: Doménový model,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
20.10.2020 9:54,student36,Zadanie: Doménový model,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
20.10.2020 10:07,student36,Zadanie: Prípady použitia,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
20.10.2020 10:07,student36,Zadanie: Prípady použitia,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
20.10.2020 10:07,student36,Zadanie: Doménový model,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
20.10.2020 10:07,student36,Zadanie: Doménový model,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
20.10.2020 10:07,student36,Zadanie: Doménový model,Zadanie,Bol zobrazený formulár pre riešenia zadania.,web,Zadanie - Bol zobrazený formulár pre riešenia zadania.
20.10.2020 10:15,student36,Zadanie: Doménový model,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
20.10.2020 10:15,student36,Zadanie: Doménový model,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
20.10.2020 10:16,student36,Zadanie: Doménový model,Zadanie,Bol zobrazený formulár pre riešenia zadania.,web,Zadanie - Bol zobrazený formulár pre riešenia zadania.
20.10.2020 10:16,student36,Zadanie: Doménový model,Zadanie,Používateľ prijal prehlásenie o odovzdanom zadaní.,web,Zadanie - Používateľ prijal prehlásenie o odovzdanom zadaní.
20.10.2020 10:16,student36,Zadanie: Doménový model,Súbory odovzdaných zadaní,Bolo vytvorené riešenie zadania.,web,Súbory odovzdaných zadaní - Bolo vytvorené riešenie zadania.
