CaseID,Activity,Timestamp
student41,Zobrazený pokus testu,14.1.2021 10:27
student41,Zobrazený pokus testu,14.1.2021 10:28
student41,Zobrazený pokus testu,14.1.2021 10:29
student41,Zobrazený pokus testu,14.1.2021 10:30
student41,Zobrazený pokus testu,14.1.2021 10:31
student41,Zobrazený pokus testu,14.1.2021 10:32
student41,Zobrazený pokus testu,14.1.2021 10:33
student41,Zobrazený pokus testu,14.1.2021 10:34
student41,Zobrazený súhrn pokusov testu,14.1.2021 10:35
student41,Odoslaný pokus testu,14.1.2021 10:35
student41,Používateľ bol oznámkovaný,14.1.2021 10:35
student41,Aktualizované nastavenie splnenie aktivity kurzu,14.1.2021 10:35
student41,Zobrazené moduly kurzu,14.1.2021 10:35
student41,Kurz bol prehliadnutý,14.1.2021 11:13
student41,Štatistika hodnotenia používateľa zobrazená,14.1.2021 11:13
student42,Kurz bol prehliadnutý,30.9.2020 9:21
student42,Člen skupiny bol pridaný,30.9.2020 9:21
student42,Rola priradená,30.9.2020 9:21
student42,Používateľ bol zapísaný do kurzu,30.9.2020 9:21
student42,Aktualizované nastavenie splnenie aktivity kurzu,30.9.2020 9:21
student42,Zobrazené moduly kurzu,30.9.2020 9:21
student42,Kurz bol prehliadnutý,30.9.2020 9:22
student42,Zobrazené moduly kurzu,30.9.2020 9:22
student42,Zobrazené moduly kurzu,30.9.2020 9:22
student42,Kurz bol prehliadnutý,7.10.2020 9:21
student42,Zobrazené moduly kurzu,7.10.2020 9:21
student42,Kurz bol prehliadnutý,7.10.2020 9:36
student42,Zobrazené moduly kurzu,7.10.2020 9:37
student42,Kurz bol prehliadnutý,7.10.2020 10:40
student42,Zobrazený používateľský profil,7.10.2020 10:47
student42,Kurz bol prehliadnutý,9.10.2020 10:56
student42,Kurz bol prehliadnutý,9.10.2020 12:51
student42,Kurz bol prehliadnutý,11.10.2020 18:21
student42,Aktualizované nastavenie splnenie aktivity kurzu,11.10.2020 20:11
student42,Zobrazené moduly kurzu,11.10.2020 20:11
student42,Kurz bol prehliadnutý,11.10.2020 20:16
student42,Aktualizované nastavenie splnenie aktivity kurzu,11.10.2020 20:16
student42,Zobrazené moduly kurzu,11.10.2020 20:16
student42,Kurz bol prehliadnutý,11.10.2020 20:49
student42,Aktualizované nastavenie splnenie aktivity kurzu,11.10.2020 20:49
student42,Zobrazené moduly kurzu,11.10.2020 20:49
student42,Zobrazené moduly kurzu,11.10.2020 20:49
student42,Zobrazené moduly kurzu,11.10.2020 22:36
student42,Zobrazené moduly kurzu,11.10.2020 22:42
student42,Kurz bol prehliadnutý,11.10.2020 22:42
student42,Zobrazené moduly kurzu,11.10.2020 22:42
student42,Aktualizované nastavenie splnenie aktivity kurzu,11.10.2020 22:47
student42,Zobrazené moduly kurzu,11.10.2020 22:47
student42,Kurz bol prehliadnutý,12.10.2020 0:31
student42,Bol zobrazený stav riešenia zadania.,12.10.2020 18:13
student42,Zobrazené moduly kurzu,12.10.2020 18:13
student42,Kurz bol prehliadnutý,13.10.2020 12:28
student42,Bol zobrazený stav riešenia zadania.,13.10.2020 12:28
student42,Zobrazené moduly kurzu,13.10.2020 12:28
student42,Bol zobrazený formulár pre riešenia zadania.,13.10.2020 12:28
student42,Bol zobrazený stav riešenia zadania.,13.10.2020 12:29
student42,Zobrazené moduly kurzu,13.10.2020 12:29
student42,Zadanie bolo odoslané,13.10.2020 12:29
student42,Používateľ prijal prehlásenie o odovzdanom zadaní.,13.10.2020 12:29
student42,Aktualizované nastavenie splnenie aktivity kurzu,13.10.2020 12:29
student42,Bolo vytvorené riešenie zadania.,13.10.2020 12:29
student42,Súbor bol nahraný,13.10.2020 12:29
student42,Zobrazené moduly kurzu,15.10.2020 18:48
student42,Zobrazené moduly kurzu,16.10.2020 11:03
student42,Voľba bola vložená,16.10.2020 11:04
student42,Zobrazené moduly kurzu,16.10.2020 11:04
student42,Zobrazené moduly kurzu,16.10.2020 11:07
student42,Voľba bola vložená,16.10.2020 11:07
student42,Voľba bola odstránená,16.10.2020 11:07
student42,Kurz bol prehliadnutý,16.10.2020 11:13
student42,Kurz bol prehliadnutý,20.10.2020 10:58
student42,Kurz bol prehliadnutý,20.10.2020 11:37
student42,Zobrazené moduly kurzu,20.10.2020 11:37
student42,Bol zobrazený stav riešenia zadania.,20.10.2020 12:05
student42,Zobrazené moduly kurzu,20.10.2020 12:05
student42,Bol zobrazený formulár pre riešenia zadania.,20.10.2020 12:05
student42,Bol zobrazený stav riešenia zadania.,20.10.2020 12:07
student42,Zobrazené moduly kurzu,20.10.2020 12:07
student42,Zadanie bolo odoslané,20.10.2020 12:07
student42,Používateľ prijal prehlásenie o odovzdanom zadaní.,20.10.2020 12:07
student42,Aktualizované nastavenie splnenie aktivity kurzu,20.10.2020 12:07
student42,Bolo vytvorené riešenie zadania.,20.10.2020 12:07
student42,Súbor bol nahraný,20.10.2020 12:07
student42,Kurz bol prehliadnutý,27.10.2020 10:49
student42,Zobrazené moduly kurzu,1.11.2020 20:17
student42,Kurz bol prehliadnutý,1.11.2020 20:17
student42,Zobrazené moduly kurzu,1.11.2020 20:17
student42,Zobrazené moduly kurzu,1.11.2020 20:17
student42,Zobrazené moduly kurzu,1.11.2020 20:17
student42,Bol zobrazený stav riešenia zadania.,1.11.2020 20:18
student42,Zobrazené moduly kurzu,1.11.2020 20:18
student42,Kurz bol prehliadnutý,1.11.2020 20:18
student42,Zobrazené moduly kurzu,1.11.2020 20:18
student42,Kurz bol prehliadnutý,3.11.2020 9:16
student42,Zobrazené moduly kurzu,3.11.2020 9:16
student42,Zobrazený pokus testu,3.11.2020 9:17
student42,Zahájený pokus,3.11.2020 9:17
student42,Zobrazený súhrn pokusov testu,3.11.2020 10:45
student42,Zobrazené moduly kurzu,3.11.2020 10:46
student42,Odoslaný pokus testu,3.11.2020 10:46
student42,Kurz bol prehliadnutý,10.11.2020 10:25
student42,Zobrazené moduly kurzu,10.11.2020 10:26
student42,Bol zobrazený stav riešenia zadania.,10.11.2020 10:26
student42,Bol zobrazený formulár pre riešenia zadania.,10.11.2020 10:26
student42,Zobrazené moduly kurzu,10.11.2020 10:28
student42,Zadanie bolo odoslané,10.11.2020 10:28
student42,Používateľ prijal prehlásenie o odovzdanom zadaní.,10.11.2020 10:28
student42,Aktualizované nastavenie splnenie aktivity kurzu,10.11.2020 10:28
student42,Bolo vytvorené riešenie zadania.,10.11.2020 10:28
student42,Súbor bol nahraný,10.11.2020 10:28
student42,Bol zobrazený stav riešenia zadania.,10.11.2020 10:28
student42,Zobrazené moduly kurzu,22.11.2020 19:06
student42,Kurz bol prehliadnutý,22.11.2020 19:06
student42,Zobrazené moduly kurzu,22.11.2020 19:06
student42,Kurz bol prehliadnutý,24.11.2020 9:15
student42,Kurz bol prehliadnutý,24.11.2020 9:55
student42,Zobrazené moduly kurzu,24.11.2020 9:58
student42,Kurz bol prehliadnutý,24.11.2020 9:58
student42,Zobrazené moduly kurzu,24.11.2020 10:02
student42,Kurz bol prehliadnutý,24.11.2020 10:03
student42,Kurz bol prehliadnutý,29.11.2020 1:35
student42,Zobrazené moduly kurzu,29.11.2020 2:03
student42,Kurz bol prehliadnutý,29.11.2020 2:04
student42,Kurz bol prehliadnutý,30.11.2020 17:57
student42,Zobrazené moduly kurzu,30.11.2020 17:57
student42,Zobrazené moduly kurzu,30.11.2020 17:58
student42,Kurz bol prehliadnutý,30.11.2020 17:58
student42,Kurz bol prehliadnutý,14.12.2020 12:48
student42,Zobrazené moduly kurzu,14.12.2020 12:48
student42,Zobrazené moduly kurzu,14.12.2020 13:25
student42,Zobrazené moduly kurzu,14.12.2020 13:25
student42,Aktualizované nastavenie splnenie aktivity kurzu,14.12.2020 14:06
student42,Zobrazené moduly kurzu,14.12.2020 14:06
student42,Zobrazené moduly kurzu,17.12.2020 17:18
student42,Kurz bol prehliadnutý,17.12.2020 17:27
student42,Zobrazené moduly kurzu,17.12.2020 17:27
student42,Zobrazené moduly kurzu,17.12.2020 17:27
student42,Zobrazené moduly kurzu,17.12.2020 17:27
student42,Zobrazené moduly kurzu,17.12.2020 18:12
student42,Kurz bol prehliadnutý,18.12.2020 23:35
student42,Zobrazené moduly kurzu,18.12.2020 23:40
student42,Zobrazené moduly kurzu,18.12.2020 23:40
student42,Zobrazené moduly kurzu,18.12.2020 23:40
student42,Kurz bol prehliadnutý,19.12.2020 20:32
student42,Zobrazené moduly kurzu,19.12.2020 20:56
student42,Zobrazené moduly kurzu,19.12.2020 20:56
student42,Zobrazené moduly kurzu,19.12.2020 20:56
student42,Zobrazené moduly kurzu,19.12.2020 20:57
student42,Kurz bol prehliadnutý,19.12.2020 20:57
student42,Zobrazené moduly kurzu,19.12.2020 20:57
student42,Zobrazené moduly kurzu,19.12.2020 20:57
student42,Kurz bol prehliadnutý,20.12.2020 3:58
student42,Zobrazené moduly kurzu,20.12.2020 3:58
student42,Zobrazené moduly kurzu,20.12.2020 3:59
student42,Zobrazené moduly kurzu,20.12.2020 3:59
student42,Kurz bol prehliadnutý,20.12.2020 15:18
student42,Zobrazené moduly kurzu,20.12.2020 15:18
student42,Zobrazené moduly kurzu,20.12.2020 15:18
student42,Zobrazené moduly kurzu,20.12.2020 15:18
student42,Kurz bol prehliadnutý,20.12.2020 19:58
student42,Zobrazené moduly kurzu,20.12.2020 19:58
student42,Príspevok prezeraný,20.12.2020 20:02
student42,Práca bola odovzdaná.,20.12.2020 20:02
student42,Príspevok aktualizovaný,20.12.2020 20:02
student42,Príspevok vytvorený,20.12.2020 20:02
student42,Kurz bol prehliadnutý,20.12.2020 20:07
student42,Zobrazené moduly kurzu,20.12.2020 20:07
student42,Kurz bol prehliadnutý,20.12.2020 20:21
student42,Zobrazené moduly kurzu,20.12.2020 20:21
student42,Príspevok prezeraný,20.12.2020 20:21
student42,Práca bola odovzdaná.,20.12.2020 20:21
student42,Príspevok aktualizovaný,20.12.2020 20:21
student42,Zobrazené moduly kurzu,8.1.2021 20:33
student42,Zobrazené moduly kurzu,8.1.2021 20:34
student42,Kurz bol prehliadnutý,9.1.2021 15:17
student42,Zobrazené moduly kurzu,9.1.2021 15:17
student42,Kurz bol prehliadnutý,9.1.2021 15:58
student42,Zobrazené moduly kurzu,9.1.2021 15:58
student42,Kurz bol prehliadnutý,9.1.2021 16:12
student42,Zobrazené moduly kurzu,9.1.2021 16:12
student42,Aktualizované nastavenie splnenie aktivity kurzu,9.1.2021 16:14
student42,Zobrazené moduly kurzu,9.1.2021 16:14
student42,Zobrazené moduly kurzu,9.1.2021 16:15
student42,Zobrazené moduly kurzu,9.1.2021 16:16
student42,Zobrazené moduly kurzu,9.1.2021 16:35
student42,Príspevok hodnotený,9.1.2021 16:35
student42,Zobrazené moduly kurzu,9.1.2021 16:59
student42,Príspevok hodnotený,9.1.2021 16:59
student42,Zobrazené moduly kurzu,11.1.2021 18:23
student42,Prístup k testu bol zablokovaný,12.1.2021 17:24
student42,Zobrazené moduly kurzu,12.1.2021 17:24
student42,Kurz bol prehliadnutý,13.1.2021 4:28
student42,Zobrazené moduly kurzu,13.1.2021 4:29
student42,Kurz bol prehliadnutý,13.1.2021 4:30
student42,Bol zobrazený stav riešenia zadania.,13.1.2021 4:30
student42,Komentár bol zobrazený,13.1.2021 4:30
student42,Zobrazené moduly kurzu,13.1.2021 4:30
student42,Bol zobrazený stav riešenia zadania.,13.1.2021 4:30
student42,Komentár bol zobrazený,13.1.2021 4:30
student42,Zobrazené moduly kurzu,13.1.2021 4:30
student42,Kurz bol prehliadnutý,13.1.2021 4:31
student42,Zobrazené moduly kurzu,13.1.2021 4:31
student42,Bol zobrazený stav riešenia zadania.,13.1.2021 4:31
student42,Komentár bol zobrazený,13.1.2021 4:31
student42,Zobrazené moduly kurzu,13.1.2021 4:31
student42,Kurz bol prehliadnutý,17.1.2021 15:07
student42,Zobrazené moduly kurzu,17.1.2021 15:07
student42,Kurz bol prehliadnutý,17.1.2021 15:20
student42,Zobrazené moduly kurzu,17.1.2021 15:20
student42,Kurz bol prehliadnutý,18.1.2021 16:24
student42,Zobrazené moduly kurzu,18.1.2021 16:24
student42,Kurz bol prehliadnutý,18.1.2021 19:01
student42,Zobrazené moduly kurzu,18.1.2021 19:01
student42,Zobrazené moduly kurzu,18.1.2021 19:01
student42,Zobrazené moduly kurzu,18.1.2021 20:05
student42,Kurz bol prehliadnutý,18.1.2021 20:13
student42,Zobrazené moduly kurzu,18.1.2021 20:41
student42,Kurz bol prehliadnutý,18.1.2021 20:41
student42,Zobrazené moduly kurzu,18.1.2021 20:41
student42,Kurz bol prehliadnutý,18.1.2021 20:42
student42,Prístup k testu bol zablokovaný,18.1.2021 20:47
student42,Zobrazené moduly kurzu,18.1.2021 20:47
student42,Kurz bol prehliadnutý,18.1.2021 20:47
student42,Kurz bol prehliadnutý,18.1.2021 20:48
student42,Kurz bol prehliadnutý,18.1.2021 20:56
student42,Zobrazené moduly kurzu,18.1.2021 20:56
student42,Kurz bol prehliadnutý,18.1.2021 21:00
student42,Prístup k testu bol zablokovaný,18.1.2021 21:00
student42,Zobrazené moduly kurzu,18.1.2021 21:00
student42,Zobrazené moduly kurzu,18.1.2021 21:01
student42,Zobrazený pokus testu,18.1.2021 21:02
student42,Zahájený pokus,18.1.2021 21:02
student42,Zobrazený súhrn pokusov testu,18.1.2021 21:02
student42,Zobrazené moduly kurzu,18.1.2021 21:02
student42,Odoslaný pokus testu,18.1.2021 21:02
student42,Používateľ bol oznámkovaný,18.1.2021 21:02
student42,Kurz bol prehliadnutý,18.1.2021 21:37
student42,Zobrazené moduly kurzu,18.1.2021 21:37
student42,Kurz bol prehliadnutý,18.1.2021 23:34
student42,Zobrazené moduly kurzu,18.1.2021 23:34
student42,Zobrazené moduly kurzu,19.1.2021 0:15
student42,Kurz bol prehliadnutý,19.1.2021 0:18
student42,Zobrazené moduly kurzu,19.1.2021 0:18
student42,Aktualizované nastavenie splnenie aktivity kurzu,19.1.2021 0:19
student42,Zobrazené moduly kurzu,19.1.2021 0:19
student42,Kurz bol prehliadnutý,19.1.2021 15:03
student42,Prístup k testu bol zablokovaný,19.1.2021 15:03
student42,Zobrazené moduly kurzu,19.1.2021 15:03
student42,Kurz bol prehliadnutý,19.1.2021 15:07
student42,Zobrazené moduly kurzu,19.1.2021 15:07
student42,Zobrazené moduly kurzu,19.1.2021 15:08
student42,Prístup k testu bol zablokovaný,19.1.2021 15:59
student42,Zobrazené moduly kurzu,19.1.2021 15:59
student42,Kurz bol prehliadnutý,19.1.2021 15:59
student42,Zobrazené moduly kurzu,19.1.2021 15:59
student42,Zobrazené moduly kurzu,19.1.2021 15:59
student42,Kurz bol prehliadnutý,19.1.2021 19:45
student42,Zobrazené moduly kurzu,19.1.2021 19:50
student42,Kurz bol prehliadnutý,20.1.2021 0:49
student42,Zobrazené moduly kurzu,20.1.2021 0:49
student42,Kurz bol prehliadnutý,20.1.2021 10:44
student42,Zobrazené moduly kurzu,20.1.2021 10:44
student42,Kurz bol prehliadnutý,20.1.2021 10:46
student42,Zobrazené moduly kurzu,20.1.2021 10:46
student42,Zobrazené moduly kurzu,20.1.2021 10:51
student42,Kurz bol prehliadnutý,20.1.2021 11:22
student42,Kurz bol prehliadnutý,20.1.2021 11:29
student42,Zobrazené moduly kurzu,20.1.2021 11:29
student42,Zobrazené moduly kurzu,20.1.2021 11:29
student42,Zobrazené moduly kurzu,20.1.2021 12:13
student42,Kurz bol prehliadnutý,20.1.2021 12:17
student42,Zobrazené moduly kurzu,20.1.2021 12:17
student42,Zobrazené moduly kurzu,20.1.2021 12:46
student42,Kurz bol prehliadnutý,20.1.2021 14:14
student42,Prístup k testu bol zablokovaný,20.1.2021 14:14
student42,Zobrazené moduly kurzu,20.1.2021 14:14
student42,Zobrazené moduly kurzu,20.1.2021 14:35
student42,Zobrazený pokus testu,20.1.2021 14:36
student42,Zahájený pokus,20.1.2021 14:36
student42,Zobrazený pokus testu,20.1.2021 14:37
student42,Zobrazený pokus testu,20.1.2021 14:38
student42,Zobrazený pokus testu,20.1.2021 14:39
student42,Zobrazený pokus testu,20.1.2021 14:40
student42,Zobrazený pokus testu,20.1.2021 14:41
student42,Zobrazený pokus testu,20.1.2021 14:42
student42,Zobrazený pokus testu,20.1.2021 14:43
student42,Zobrazený pokus testu,20.1.2021 14:44
student42,Zobrazený pokus testu,20.1.2021 14:45
student42,Zobrazený pokus testu,20.1.2021 14:46
student42,Zobrazený pokus testu,20.1.2021 14:47
student42,Zobrazený pokus testu,20.1.2021 14:48
student42,Zobrazený pokus testu,20.1.2021 14:49
student42,Zobrazený pokus testu,20.1.2021 14:51
student42,Zobrazený pokus testu,20.1.2021 14:52
student42,Zobrazený pokus testu,20.1.2021 14:53
student42,Zobrazený pokus testu,20.1.2021 14:54
student42,Zobrazený súhrn pokusov testu,20.1.2021 14:54
student42,Zobrazené moduly kurzu,20.1.2021 14:54
student42,Odoslaný pokus testu,20.1.2021 14:54
student42,Používateľ bol oznámkovaný,20.1.2021 14:54
student42,Aktualizované nastavenie splnenie aktivity kurzu,20.1.2021 14:54
student42,Prístup k testu bol zablokovaný,20.1.2021 15:15
student42,Zobrazené moduly kurzu,20.1.2021 15:15
student42,Kurz bol prehliadnutý,20.1.2021 15:33
student42,Zobrazené moduly kurzu,20.1.2021 16:18
student42,Príspevok prezeraný,20.1.2021 16:19
student42,Kurz bol prehliadnutý,20.1.2021 16:33
student42,Zobrazené moduly kurzu,20.1.2021 16:33
student42,Bol zobrazený stav riešenia zadania.,20.1.2021 16:33
student42,Prístup k testu bol zablokovaný,20.1.2021 16:34
student42,Zobrazené moduly kurzu,20.1.2021 16:34
student42,Kurz bol prehliadnutý,20.1.2021 16:34
student42,Štatistika hodnotenia používateľa zobrazená,20.1.2021 16:34
student42,Kurz bol prehliadnutý,20.1.2021 16:38
student42,Štatistika hodnotenia používateľa zobrazená,20.1.2021 16:38
student42,Kurz bol prehliadnutý,20.1.2021 16:44
student42,Štatistika hodnotenia používateľa zobrazená,20.1.2021 16:44
student42,Kurz bol prehliadnutý,20.1.2021 16:51
student42,Štatistika hodnotenia používateľa zobrazená,20.1.2021 16:51
student42,Štatistika hodnotenia používateľa zobrazená,20.1.2021 16:53
student42,Kurz bol prehliadnutý,20.1.2021 17:02
student42,Štatistika hodnotenia používateľa zobrazená,20.1.2021 17:02
student42,Kurz bol prehliadnutý,20.1.2021 17:22
student42,Štatistika hodnotenia používateľa zobrazená,20.1.2021 17:22
student42,Kurz bol prehliadnutý,20.1.2021 17:28
student42,Štatistika hodnotenia používateľa zobrazená,20.1.2021 17:28
student42,Kurz bol prehliadnutý,20.1.2021 17:53
student42,Štatistika hodnotenia používateľa zobrazená,20.1.2021 17:53
student42,Kurz bol prehliadnutý,20.1.2021 17:59
student42,Štatistika hodnotenia používateľa zobrazená,20.1.2021 17:59
student42,Kurz bol prehliadnutý,20.1.2021 18:41
student42,Štatistika hodnotenia používateľa zobrazená,20.1.2021 18:41
student42,Kurz bol prehliadnutý,20.1.2021 19:00
student42,Štatistika hodnotenia používateľa zobrazená,20.1.2021 19:00
student42,Štatistika hodnotenia používateľa zobrazená,20.1.2021 19:02
student42,Kurz bol prehliadnutý,20.1.2021 19:40
student42,Štatistika hodnotenia používateľa zobrazená,20.1.2021 19:40
student42,Kurz bol prehliadnutý,20.1.2021 22:03
student42,Štatistika hodnotenia používateľa zobrazená,20.1.2021 22:03
student42,Kurz bol prehliadnutý,28.1.2021 12:25
student42,Zobrazené moduly kurzu,28.1.2021 12:25
student42,Kurz bol prehliadnutý,28.1.2021 15:01
student42,Štatistika hodnotenia používateľa zobrazená,28.1.2021 15:01
student42,Kurz bol prehliadnutý,28.1.2021 15:14
student42,Štatistika hodnotenia používateľa zobrazená,28.1.2021 15:14
student42,Kurz bol prehliadnutý,9.3.2021 14:43
student42,Kurz bol prehliadnutý,20.4.2021 21:13
student42,Zobrazené moduly kurzu,20.4.2021 21:13
student42,Kurz bol prehliadnutý,14.9.2022 10:29
student42,Aktualizované nastavenie splnenie aktivity kurzu,14.9.2022 10:29
student42,Zobrazené moduly kurzu,14.9.2022 10:29
student42,Zobrazené moduly kurzu,14.9.2022 10:38
student42,Kurz bol prehliadnutý,14.9.2022 10:40
student42,Kurz bol prehliadnutý,18.1.2023 10:25
student42,Zobrazené moduly kurzu,18.1.2023 10:26
student42,Kurz bol prehliadnutý,18.1.2023 10:26
student43,Kurz bol prehliadnutý,10.10.2020 7:46
student43,Člen skupiny bol pridaný,10.10.2020 7:46
student43,Rola priradená,10.10.2020 7:46
student43,Používateľ bol zapísaný do kurzu,10.10.2020 7:46
student43,Aktualizované nastavenie splnenie aktivity kurzu,10.10.2020 7:46
student43,Zobrazené moduly kurzu,10.10.2020 7:46
student43,Aktualizované nastavenie splnenie aktivity kurzu,10.10.2020 7:46
student43,Zobrazené moduly kurzu,10.10.2020 7:46
student43,Zobrazené moduly kurzu,10.10.2020 8:13
student43,Kurz bol prehliadnutý,10.10.2020 8:13
student43,Kurz bol prehliadnutý,10.10.2020 10:53
student43,Bol zobrazený stav riešenia zadania.,10.10.2020 10:53
student43,Zobrazené moduly kurzu,10.10.2020 10:53
student43,Kurz bol prehliadnutý,10.10.2020 10:54
student43,Bol zobrazený stav riešenia zadania.,10.10.2020 10:54
student43,Zobrazené moduly kurzu,10.10.2020 10:54
student43,Kurz bol prehliadnutý,10.10.2020 10:55
student43,Zobrazené moduly kurzu,10.10.2020 10:55
student43,Kurz bol prehliadnutý,10.10.2020 10:56
student43,Zobrazené moduly kurzu,10.10.2020 10:56
student43,Kurz bol prehliadnutý,10.10.2020 10:57
student43,Bol zobrazený stav riešenia zadania.,10.10.2020 10:57
student43,Zobrazené moduly kurzu,10.10.2020 10:57
student43,Bol zobrazený stav riešenia zadania.,10.10.2020 10:58
student43,Zobrazené moduly kurzu,10.10.2020 10:58
student43,Kurz bol prehliadnutý,23.10.2020 23:56
student43,Bol zobrazený stav riešenia zadania.,23.10.2020 23:56
student43,Zobrazené moduly kurzu,23.10.2020 23:56
student43,Bol zobrazený formulár pre riešenia zadania.,23.10.2020 23:56
student43,Bolo vytvorené riešenie zadania.,23.10.2020 23:58
student43,Súbor bol nahraný,23.10.2020 23:58
student43,Zobrazené moduly kurzu,23.10.2020 23:58
student43,Bol zobrazený stav riešenia zadania.,23.10.2020 23:58
student43,Zadanie bolo odoslané,23.10.2020 23:58
student43,Bol zobrazený stav riešenia zadania.,23.10.2020 23:59
student43,Zobrazené moduly kurzu,23.10.2020 23:59
student43,Kurz bol prehliadnutý,6.11.2020 18:37
student43,Bol zobrazený stav riešenia zadania.,6.11.2020 18:37
student43,Zobrazené moduly kurzu,6.11.2020 18:37
student43,Zobrazené moduly kurzu,6.11.2020 18:37
student43,Kurz bol prehliadnutý,6.11.2020 18:38
student43,Bol zobrazený stav riešenia zadania.,6.11.2020 18:38
student43,Zobrazené moduly kurzu,6.11.2020 18:38
student43,Bol zobrazený stav riešenia zadania.,6.11.2020 18:38
student43,Zobrazené moduly kurzu,6.11.2020 18:38
student43,Bol zobrazený stav riešenia zadania.,6.11.2020 18:38
student43,Zobrazené moduly kurzu,6.11.2020 18:38
student43,Kurz bol prehliadnutý,7.11.2020 7:59
student43,Zobrazené moduly kurzu,7.11.2020 8:06
student43,Aktualizované nastavenie splnenie aktivity kurzu,7.11.2020 8:06
student43,Zobrazené moduly kurzu,7.11.2020 8:06
student43,Kurz bol prehliadnutý,7.11.2020 8:06
student43,Bol zobrazený stav riešenia zadania.,7.11.2020 8:52
student43,Zobrazené moduly kurzu,7.11.2020 8:52
student43,Kurz bol prehliadnutý,7.11.2020 8:52
student43,Bol zobrazený stav riešenia zadania.,7.11.2020 8:52
student43,Zobrazené moduly kurzu,7.11.2020 8:52
student43,Bol zobrazený stav riešenia zadania.,7.11.2020 8:53
student43,Zobrazené moduly kurzu,7.11.2020 8:53
student43,Kurz bol prehliadnutý,7.11.2020 8:54
student43,Zobrazené moduly kurzu,7.11.2020 8:54
student43,Bol zobrazený stav riešenia zadania.,7.11.2020 8:54
student43,Kurz bol prehliadnutý,21.11.2020 10:03
student43,Zobrazené moduly kurzu,21.11.2020 10:07
student43,Zobrazené moduly kurzu,21.11.2020 10:09
student43,Kurz bol prehliadnutý,21.11.2020 10:09
student43,Zobrazené moduly kurzu,21.11.2020 10:09
student43,Kurz bol prehliadnutý,21.11.2020 14:25
student43,Zobrazené moduly kurzu,21.11.2020 14:28
student43,Zobrazený pokus testu,21.11.2020 14:29
student43,Zahájený pokus,21.11.2020 14:29
student43,Zobrazený pokus testu,21.11.2020 14:30
student43,Zobrazený pokus testu,21.11.2020 14:31
student43,Zobrazený pokus testu,21.11.2020 14:32
student43,Zobrazený pokus testu,21.11.2020 14:34
student43,Zobrazený pokus testu,21.11.2020 14:35
student43,Zobrazený pokus testu,21.11.2020 14:36
student43,Zobrazený pokus testu,21.11.2020 14:37
student43,Zobrazený pokus testu,21.11.2020 14:38
student43,Zobrazený pokus testu,21.11.2020 14:39
student43,Zobrazený pokus testu,21.11.2020 14:40
student43,Zobrazený pokus testu,21.11.2020 14:41
student43,Zobrazený pokus testu,21.11.2020 14:42
student43,Zobrazený pokus testu,21.11.2020 14:43
student43,Zobrazený pokus testu,21.11.2020 14:44
student43,Zobrazený pokus testu,21.11.2020 14:45
student43,Zobrazený pokus testu,21.11.2020 14:46
student43,Zobrazený pokus testu,21.11.2020 14:47
student43,Zobrazený pokus testu,21.11.2020 14:48
student43,Zobrazený pokus testu,21.11.2020 14:49
student43,Zobrazený pokus testu,21.11.2020 14:53
student43,Zobrazený pokus testu,21.11.2020 14:55
student43,Zobrazený pokus testu,21.11.2020 14:56
student43,Zobrazený pokus testu,21.11.2020 14:57
student43,Zobrazený súhrn pokusov testu,21.11.2020 14:57
student43,Odoslaný pokus testu,21.11.2020 14:57
student43,Používateľ bol oznámkovaný,21.11.2020 14:57
student43,Zobrazené moduly kurzu,21.11.2020 14:57
student43,Kurz bol prehliadnutý,21.11.2020 15:26
student43,Kurz bol prehliadnutý,27.11.2020 19:45
student43,Bol zobrazený stav riešenia zadania.,27.11.2020 19:46
student43,Zobrazené moduly kurzu,27.11.2020 19:46
student43,Kurz bol prehliadnutý,11.12.2020 19:52
student43,Bol zobrazený stav riešenia zadania.,11.12.2020 19:52
student43,Zobrazené moduly kurzu,11.12.2020 19:52
student43,Kurz bol prehliadnutý,8.2.2021 10:48
student43,Zobrazené moduly kurzu,8.2.2021 10:49
student43,Bol zobrazený stav riešenia zadania.,8.2.2021 10:49
student43,Kurz bol prehliadnutý,8.2.2021 10:54
student43,Zobrazené moduly kurzu,8.2.2021 10:54
student43,Bol zobrazený stav riešenia zadania.,8.2.2021 10:54
student43,Kurz bol prehliadnutý,8.2.2021 10:55
student43,Bol zobrazený stav riešenia zadania.,8.2.2021 10:55
student43,Komentár bol zobrazený,8.2.2021 10:55
student43,Zobrazené moduly kurzu,8.2.2021 10:55
student43,Kurz bol prehliadnutý,8.2.2021 12:58
student43,Bol zobrazený stav riešenia zadania.,8.2.2021 13:03
student43,Komentár bol zobrazený,8.2.2021 13:03
student43,Zobrazené moduly kurzu,8.2.2021 13:03
student43,Kurz bol prehliadnutý,8.2.2021 13:18
student43,Zobrazené moduly kurzu,8.2.2021 15:11
student43,Zobrazené moduly kurzu,8.2.2021 15:11
student43,Kurz bol prehliadnutý,11.2.2021 20:21
student43,Bol zobrazený stav riešenia zadania.,11.2.2021 20:21
student43,Zobrazené moduly kurzu,11.2.2021 20:21
student43,Bol zobrazený stav riešenia zadania.,11.2.2021 21:55
student43,Zobrazené moduly kurzu,11.2.2021 21:55
student43,Kurz bol prehliadnutý,11.2.2021 22:01
student43,Kurz bol prehliadnutý,15.2.2021 13:50
